Function,Total Number,N,Execution Time
EC2,3300,80,0.035304
EC2,3300,90,0.036417
EC2,3300,100,0.045745
EC2,3300,110,0.047993
EC2,3300,120,0.048196
EC2,3300,130,0.051307
EC2,3300,140,0.055642
EC2,3300,150,0.063457
EC2,3300,160,0.068358
EC2,3300,170,0.074880
EC2,3300,180,0.086090
EC2,3300,190,0.089411
EC2,3300,200,0.112853
EC2,3300,210,0.103623
EC2,3300,220,0.081147
EC2,3300,230,0.118136
EC2,3300,240,0.093179
EC2,3300,250,0.110546
EC2,3300,260,0.100628
EC2,3300,270,0.130259
EC2,3300,280,0.142193
EC2,3300,290,0.151310
EC2,3300,300,0.111306
EC2,3300,310,0.118865
EC2,3300,320,0.170794
EC2,3300,330,0.161362
EC2,3300,340,0.132958
EC2,3300,350,0.169342
EC2,3300,360,0.161488
EC2,3300,370,0.126637
EC2,3300,380,0.168746
EC2,3300,390,0.166985
EC2,3300,400,0.203147
EC2,3300,410,0.201230
EC2,3300,420,0.200535
EC2,3300,430,0.182371
EC2,3300,440,0.194348
EC2,3300,450,0.193770
EC2,3300,460,0.219736
EC2,3300,470,0.203017
EC2,3300,480,0.263738
EC2,3300,490,0.201363
EC2,3300,500,0.285071
EC2,3300,510,0.247450
EC2,3300,520,0.277751
EC2,3300,530,0.247521
EC2,3300,540,0.272039
EC2,3300,550,0.226978
EC2,3300,560,0.233170
EC2,3300,570,0.242050
EC2,3300,580,0.343009
EC2,3300,590,0.275231
EC2,3300,600,0.272122
EC2,3300,610,0.337851
EC2,3300,620,0.304485
EC2,3300,630,0.258328
EC2,3300,640,0.269578
EC2,3300,650,0.304965
EC2,3300,660,0.356221
EC2,3300,670,0.293285
EC2,3300,680,0.361155
EC2,3300,690,0.369420
EC2,3300,700,0.306384
EC2,3300,710,0.308262
EC2,3300,720,0.379597
EC2,3300,730,0.323068
EC2,3300,740,0.329017
EC2,3300,750,0.330828
EC2,3300,760,0.366109
EC2,3300,770,0.459615
EC2,3300,780,0.459572
EC2,3300,790,0.361556
EC2,3300,800,0.420184
EC2,3300,810,0.389915
EC2,3300,820,0.419156
EC2,3300,830,0.378047
EC2,3300,840,0.433610
EC2,3300,850,0.407840
EC2,3300,860,0.420753
EC2,3300,870,0.438931
EC2,3300,880,0.433766
EC2,3300,890,0.414280
EC2,3300,900,0.425034
EC2,3300,910,0.524856
EC2,3300,920,0.465463
EC2,3300,930,0.494657
EC2,3300,940,0.499309
EC2,3300,950,0.524805
EC2,3300,960,0.452496
EC2,3300,970,0.529552
EC2,3300,980,0.506558
EC2,3300,990,0.543841
Main,3300,10,0.065344
Main,3300,20,0.032509
Main,3300,30,0.050877
Main,3300,40,0.035689
Main,3300,50,0.041968
Main,3300,60,0.040161
Main,3300,70,0.067535
Main,3300,80,0.044169
Main,3300,90,0.056229
Main,3300,100,0.036599
Main,3300,110,0.073894
Main,3300,120,0.040571
Main,3300,130,0.038489
Main,3300,140,0.085096
Main,3300,150,0.064573
Main,3300,160,0.041144
Main,3300,170,0.049312
Main,3300,180,0.035932
Main,3300,190,0.042432
Main,3300,200,0.085025
Main,3300,210,0.038247
Main,3300,220,0.038364
Main,3300,230,0.067962
Main,3300,240,0.042592
Main,3300,250,0.056952
Main,3300,260,0.045038
Main,3300,270,0.066553
Main,3300,280,0.054863
Main,3300,290,0.037653
Main,3300,300,0.042163
Main,3300,310,0.041840
Main,3300,320,0.050941
Main,3300,330,0.044611
Main,3300,340,0.072708
Main,3300,350,0.067480
Main,3300,360,0.075862
Main,3300,370,0.049789
Main,3300,380,0.045388
Main,3300,390,0.085181
Main,3300,400,0.043972
Main,3300,410,0.063075
Main,3300,420,0.085771
Main,3300,430,0.081646
Main,3300,440,0.040583
Main,3300,450,0.054897
Main,3300,460,0.038761
Main,3300,470,0.040650
Main,3300,480,0.042412
Main,3300,490,0.054982
Main,3300,500,0.064877
Main,3300,510,0.045154
Main,3300,520,0.079685
Main,3300,530,0.044637
Main,3300,540,0.036228
Main,3300,550,0.053055
Main,3300,560,0.045114
Main,3300,570,0.069838
Main,3300,580,0.038969
Main,3300,590,0.036288
Main,3300,600,0.047033
Main,3300,610,0.045939
Main,3300,620,0.047538
Main,3300,630,0.077833
Main,3300,640,0.057110
Main,3300,650,0.044418
Main,3300,660,0.041829
Main,3300,670,0.034437
Main,3300,680,0.040704
Main,3300,690,0.045388
Main,3300,700,0.042706
Main,3300,710,0.057294
Main,3300,720,0.077105
Main,3300,730,0.038190
Main,3300,740,0.059471
Main,3300,750,0.062553
Main,3300,760,0.040097
Main,3300,770,0.039310
Main,3300,780,0.044790
Main,3300,790,0.053339
Main,3300,800,0.048540
Main,3300,810,0.064069
Main,3300,820,0.075143
Main,3300,830,0.046080
Main,3300,840,0.060223
Main,3300,850,0.048981
Main,3300,860,0.040730
Main,3300,870,0.042630
Main,3300,880,0.040348
Main,3300,890,0.041839
Main,3300,900,0.052301
Main,3300,910,0.039513
Main,3300,920,0.045143
Main,3300,930,0.041714
Main,3300,940,0.052229
Main,3300,950,0.052612
Main,3300,960,0.055237
Main,3300,970,0.045354
Main,3300,980,0.047329
Main,3300,990,0.074032
EC2,3400,10,0.028836
EC2,3400,20,0.022628
EC2,3400,30,0.027854
EC2,3400,40,0.028414
EC2,3400,50,0.018611
EC2,3400,60,0.032098
EC2,3400,70,0.060843
EC2,3400,80,0.034662
EC2,3400,90,0.049842
EC2,3400,100,0.042710
EC2,3400,110,0.043564
EC2,3400,120,0.045672
EC2,3400,130,0.048726
EC2,3400,140,0.047177
EC2,3400,150,0.068777
EC2,3400,160,0.057216
EC2,3400,170,0.074625
EC2,3400,180,0.064868
EC2,3400,190,0.069952
EC2,3400,200,0.074193
EC2,3400,210,0.078633
EC2,3400,220,0.153937
EC2,3400,230,0.088015
EC2,3400,240,0.108564
EC2,3400,250,0.112614
EC2,3400,260,0.115064
EC2,3400,270,0.124895
EC2,3400,280,0.154858
EC2,3400,290,0.137845
EC2,3400,300,0.130366
EC2,3400,310,0.177473
EC2,3400,320,0.149270
EC2,3400,330,0.175292
EC2,3400,340,0.174632
EC2,3400,350,0.188206
EC2,3400,360,0.152270
EC2,3400,370,0.160272
EC2,3400,380,0.217435
EC2,3400,390,0.149819
EC2,3400,400,0.171199
EC2,3400,410,0.220163
EC2,3400,420,0.186076
EC2,3400,430,0.211295
EC2,3400,440,0.227788
EC2,3400,450,0.218691
EC2,3400,460,0.193674
EC2,3400,470,0.234451
EC2,3400,480,0.195363
EC2,3400,490,0.285328
EC2,3400,500,0.249297
EC2,3400,510,0.225629
EC2,3400,520,0.256176
EC2,3400,530,0.259784
EC2,3400,540,0.274883
EC2,3400,550,0.275042
EC2,3400,560,0.245272
EC2,3400,570,0.270398
EC2,3400,580,0.311452
EC2,3400,590,0.304684
EC2,3400,600,0.336499
EC2,3400,610,0.284018
EC2,3400,620,0.324883
EC2,3400,630,0.288955
EC2,3400,640,0.315042
EC2,3400,650,0.306945
EC2,3400,660,0.307224
EC2,3400,670,0.327460
EC2,3400,680,0.331033
EC2,3400,690,0.302024
EC2,3400,700,0.334166
EC2,3400,710,0.367568
EC2,3400,720,0.397870
EC2,3400,730,0.356672
EC2,3400,740,0.401431
EC2,3400,750,0.396761
EC2,3400,760,0.408101
EC2,3400,770,0.388105
EC2,3400,780,0.427770
EC2,3400,790,0.449331
EC2,3400,800,0.389292
EC2,3400,810,0.453753
EC2,3400,820,0.381844
EC2,3400,830,0.440192
EC2,3400,840,0.414574
EC2,3400,850,0.431609
EC2,3400,860,0.411034
EC2,3400,870,0.415022
EC2,3400,880,0.461647
EC2,3400,890,0.460705
EC2,3400,900,0.523796
EC2,3400,910,0.495026
EC2,3400,920,0.459862
EC2,3400,930,0.473486
EC2,3400,940,0.462342
EC2,3400,950,0.482113
EC2,3400,960,0.460694
EC2,3400,970,0.496125
EC2,3400,980,0.499058
EC2,3400,990,0.534204
Main,3400,10,0.041035
Main,3400,20,0.043295
Main,3400,30,0.049048
Main,3400,40,0.040837
Main,3400,50,0.034140
Main,3400,60,0.071653
Main,3400,70,0.045806
Main,3400,80,0.073793
Main,3400,90,0.040824
Main,3400,100,0.057334
Main,3400,110,0.035009
Main,3400,120,0.058598
Main,3400,130,0.037277
Main,3400,140,0.054182
Main,3400,150,0.040736
Main,3400,160,0.038816
Main,3400,170,0.039890
Main,3400,180,0.045421
Main,3400,190,0.046819
Main,3400,200,0.041992
Main,3400,210,0.081687
Main,3400,220,0.037953
Main,3400,230,0.039911
Main,3400,240,0.038286
Main,3400,250,0.046905
Main,3400,260,0.047478
Main,3400,270,0.042345
Main,3400,280,0.041378
Main,3400,290,0.039071
Main,3400,300,0.053387
Main,3400,310,0.037998
Main,3400,320,0.042094
Main,3400,330,0.045624
Main,3400,340,0.046184
Main,3400,350,0.050246
Main,3400,360,0.037885
Main,3400,370,0.075447
Main,3400,380,0.037229
Main,3400,390,0.052310
Main,3400,400,0.038945
Main,3400,410,0.034647
Main,3400,420,0.037192
Main,3400,430,0.051675
Main,3400,440,0.091205
Main,3400,450,0.042575
Main,3400,460,0.044803
Main,3400,470,0.045924
Main,3400,480,0.052456
Main,3400,490,0.070177
Main,3400,500,0.040469
Main,3400,510,0.078805
Main,3400,520,0.048819
Main,3400,530,0.045925
Main,3400,540,0.033691
Main,3400,550,0.071961
Main,3400,560,0.051069
Main,3400,570,0.070351
Main,3400,580,0.067044
Main,3400,590,0.037696
Main,3400,600,0.039891
Main,3400,610,0.073272
Main,3400,620,0.067541
Main,3400,630,0.038450
Main,3400,640,0.051302
Main,3400,650,0.078456
Main,3400,660,0.077152
Main,3400,670,0.041834
Main,3400,680,0.047802
Main,3400,690,0.062889
Main,3400,700,0.038885
Main,3400,710,0.058147
Main,3400,720,0.058340
Main,3400,730,0.060184
Main,3400,740,0.053967
Main,3400,750,0.063155
Main,3400,760,0.046240
Main,3400,770,0.058849
Main,3400,780,0.064076
Main,3400,790,0.050428
Main,3400,800,0.048265
Main,3400,810,0.058756
Main,3400,820,0.045224
Main,3400,830,0.046578
Main,3400,840,0.040724
Main,3400,850,0.048044
Main,3400,860,0.058387
Main,3400,870,0.038188
Main,3400,880,0.053304
Main,3400,890,0.049026
Main,3400,900,0.073549
Main,3400,910,0.042698
Main,3400,920,0.048727
Main,3400,930,0.053181
Main,3400,940,0.047212
Main,3400,950,0.047403
Main,3400,960,0.066004
Main,3400,970,0.052042
Main,3400,980,0.055592
Main,3400,990,0.058603
EC2,3500,10,0.024829
EC2,3500,20,0.017174
EC2,3500,30,0.025494
EC2,3500,40,0.023961
EC2,3500,50,0.029249
EC2,3500,60,0.025821
EC2,3500,70,0.062477
EC2,3500,80,0.057464
EC2,3500,90,0.076604
EC2,3500,100,0.040635
EC2,3500,110,0.047522
EC2,3500,120,0.043759
EC2,3500,130,0.044566
EC2,3500,140,0.059342
EC2,3500,150,0.058681
EC2,3500,160,0.076696
EC2,3500,170,0.066710
EC2,3500,180,0.096897
EC2,3500,190,0.090534
EC2,3500,200,0.073326
EC2,3500,210,0.084127
EC2,3500,220,0.082816
EC2,3500,230,0.099669
EC2,3500,240,0.105876
EC2,3500,250,0.124101
EC2,3500,260,0.109610
EC2,3500,270,0.095371
EC2,3500,280,0.126139
EC2,3500,290,0.135641
EC2,3500,300,0.122008
EC2,3500,310,0.130044
EC2,3500,320,0.204085
EC2,3500,330,0.117626
EC2,3500,340,0.177880
EC2,3500,350,0.155513
EC2,3500,360,0.144091
EC2,3500,370,0.155031
EC2,3500,380,0.197960
EC2,3500,390,0.263648
EC2,3500,400,0.155134
EC2,3500,410,0.212819
EC2,3500,420,0.160534
EC2,3500,430,0.206778
EC2,3500,440,0.220033
EC2,3500,450,0.192583
EC2,3500,460,0.218844
EC2,3500,470,0.224998
EC2,3500,480,0.264572
EC2,3500,490,0.272158
EC2,3500,500,0.245632
EC2,3500,510,0.218302
EC2,3500,520,0.245605
EC2,3500,530,0.273560
EC2,3500,540,0.272057
EC2,3500,550,0.285945
EC2,3500,560,0.279873
EC2,3500,570,0.307439
EC2,3500,580,0.255195
EC2,3500,590,0.298601
EC2,3500,600,0.358454
EC2,3500,610,0.350521
EC2,3500,620,0.323452
EC2,3500,630,0.284019
EC2,3500,640,0.388811
EC2,3500,650,0.329078
EC2,3500,660,0.365405
EC2,3500,670,0.358953
EC2,3500,680,0.343209
EC2,3500,690,0.441664
EC2,3500,700,0.340472
EC2,3500,710,0.435220
EC2,3500,720,0.363742
EC2,3500,730,0.384047
EC2,3500,740,0.381237
EC2,3500,750,0.437401
EC2,3500,760,0.437873
EC2,3500,770,0.365324
EC2,3500,780,0.389530
EC2,3500,790,0.412544
EC2,3500,800,0.410637
EC2,3500,810,0.373557
EC2,3500,820,0.442657
EC2,3500,830,0.488520
EC2,3500,840,0.402941
EC2,3500,850,0.437968
EC2,3500,860,0.485205
EC2,3500,870,0.503992
EC2,3500,880,0.456066
EC2,3500,890,0.491659
EC2,3500,900,0.469705
EC2,3500,910,0.468236
EC2,3500,920,0.576406
EC2,3500,930,0.587129
EC2,3500,940,0.481467
EC2,3500,950,0.489672
EC2,3500,960,0.506155
EC2,3500,970,0.576824
EC2,3500,980,0.519814
EC2,3500,990,0.728760
Main,3500,10,0.038221
Main,3500,20,0.054587
Main,3500,30,0.041521
Main,3500,40,0.051739
Main,3500,50,0.041564
Main,3500,60,0.049128
Main,3500,70,0.040018
Main,3500,80,0.044122
Main,3500,90,0.057317
Main,3500,100,0.068579
Main,3500,110,0.084830
Main,3500,120,0.072656
Main,3500,130,0.051507
Main,3500,140,0.060034
Main,3500,150,0.044836
Main,3500,160,0.052045
Main,3500,170,0.085751
Main,3500,180,0.049048
Main,3500,190,0.055208
Main,3500,200,0.066238
Main,3500,210,0.049249
Main,3500,220,0.041079
Main,3500,230,0.042944
Main,3500,240,0.062730
Main,3500,250,0.042792
Main,3500,260,0.067790
Main,3500,270,0.040819
Main,3500,280,0.045301
Main,3500,290,0.069491
Main,3500,300,0.047575
Main,3500,310,0.048577
Main,3500,320,0.046454
Main,3500,330,0.048186
Main,3500,340,0.050099
Main,3500,350,0.080349
Main,3500,360,0.063117
Main,3500,370,0.052407
Main,3500,380,0.046652
Main,3500,390,0.068767
Main,3500,400,0.037211
Main,3500,410,0.036594
Main,3500,420,0.038449
Main,3500,430,0.043373
Main,3500,440,0.082836
Main,3500,450,0.067020
Main,3500,460,0.066078
Main,3500,470,0.047923
Main,3500,480,0.051756
Main,3500,490,0.074641
Main,3500,500,0.056582
Main,3500,510,0.054832
Main,3500,520,0.050880
Main,3500,530,0.045253
Main,3500,540,0.047253
Main,3500,550,0.045026
Main,3500,560,0.040237
Main,3500,570,0.044335
Main,3500,580,0.051981
Main,3500,590,0.066725
Main,3500,600,0.063001
Main,3500,610,0.068444
Main,3500,620,0.059408
Main,3500,630,0.069566
Main,3500,640,0.045894
Main,3500,650,0.038510
Main,3500,660,0.069129
Main,3500,670,0.042009
Main,3500,680,0.044065
Main,3500,690,0.041917
Main,3500,700,0.084115
Main,3500,710,0.076508
Main,3500,720,0.051964
Main,3500,730,0.099256
Main,3500,740,0.066285
Main,3500,750,0.056442
Main,3500,760,0.057750
Main,3500,770,0.044163
Main,3500,780,0.038478
Main,3500,790,0.043876
Main,3500,800,0.041787
Main,3500,810,0.059887
Main,3500,820,0.042676
Main,3500,830,0.041779
Main,3500,840,0.047431
Main,3500,850,0.064904
Main,3500,860,0.095421
Main,3500,870,0.051919
Main,3500,880,0.054389
Main,3500,890,0.057361
Main,3500,900,0.058865
Main,3500,910,0.088210
Main,3500,920,0.060851
Main,3500,930,0.060551
Main,3500,940,0.089149
Main,3500,950,0.053271
Main,3500,960,0.046765
Main,3500,970,0.048553
Main,3500,980,0.056187
Main,3500,990,0.068919
EC2,3600,10,0.057134
EC2,3600,20,0.020352
EC2,3600,30,0.016813
EC2,3600,40,0.016372
EC2,3600,50,0.031767
EC2,3600,60,0.034415
EC2,3600,70,0.031235
EC2,3600,80,0.037995
EC2,3600,90,0.030840
EC2,3600,100,0.054141
EC2,3600,110,0.052528
EC2,3600,120,0.072218
EC2,3600,130,0.087120
EC2,3600,140,0.062800
EC2,3600,150,0.055946
EC2,3600,160,0.066889
EC2,3600,170,0.081604
EC2,3600,180,0.081447
EC2,3600,190,0.074368
EC2,3600,200,0.085088
EC2,3600,210,0.088832
EC2,3600,220,0.084759
EC2,3600,230,0.087511
EC2,3600,240,0.091456
EC2,3600,250,0.100177
EC2,3600,260,0.111332
EC2,3600,270,0.111805
EC2,3600,280,0.108743
EC2,3600,290,0.153652
EC2,3600,300,0.147452
EC2,3600,310,0.114202
EC2,3600,320,0.172707
EC2,3600,330,0.167279
EC2,3600,340,0.212366
EC2,3600,350,0.143445
EC2,3600,360,0.156653
EC2,3600,370,0.204342
EC2,3600,380,0.172721
EC2,3600,390,0.191528
EC2,3600,400,0.176016
EC2,3600,410,0.218723
EC2,3600,420,0.196293
EC2,3600,430,0.242349
EC2,3600,440,0.185798
EC2,3600,450,0.224320
EC2,3600,460,0.277565
EC2,3600,470,0.240079
EC2,3600,480,0.269104
EC2,3600,490,0.234132
EC2,3600,500,0.286328
EC2,3600,510,0.284027
EC2,3600,520,0.292078
EC2,3600,530,0.303461
EC2,3600,540,0.295891
EC2,3600,550,0.338380
EC2,3600,560,0.269693
EC2,3600,570,0.290990
EC2,3600,580,0.308049
EC2,3600,590,0.347422
EC2,3600,600,0.320637
EC2,3600,610,0.375552
EC2,3600,620,0.294944
EC2,3600,630,0.364284
EC2,3600,640,0.377657
EC2,3600,650,0.305867
EC2,3600,660,0.331463
EC2,3600,670,0.340780
EC2,3600,680,0.338871
EC2,3600,690,0.368131
EC2,3600,700,0.349037
EC2,3600,710,0.395440
EC2,3600,720,0.375694
EC2,3600,730,0.426083
EC2,3600,740,0.419437
EC2,3600,750,0.413940
EC2,3600,760,0.377135
EC2,3600,770,0.413636
EC2,3600,780,0.451362
EC2,3600,790,0.448859
EC2,3600,800,0.462733
EC2,3600,810,0.414752
EC2,3600,820,0.423104
EC2,3600,830,0.456401
EC2,3600,840,0.479992
EC2,3600,850,0.494627
EC2,3600,860,0.526167
EC2,3600,870,0.470469
EC2,3600,880,0.442380
EC2,3600,890,0.458461
EC2,3600,900,0.502763
EC2,3600,910,0.500835
EC2,3600,920,0.579164
EC2,3600,930,0.558437
EC2,3600,940,0.502497
EC2,3600,950,0.599748
EC2,3600,960,0.511752
EC2,3600,970,0.514740
EC2,3600,980,0.519983
EC2,3600,990,0.567871
Main,3600,10,0.036012
Main,3600,20,0.030963
Main,3600,30,0.065777
Main,3600,40,0.055355
Main,3600,50,0.032962
Main,3600,60,0.037068
Main,3600,70,0.037645
Main,3600,80,0.072961
Main,3600,90,0.046267
Main,3600,100,0.044172
Main,3600,110,0.045571
Main,3600,120,0.063526
Main,3600,130,0.049245
Main,3600,140,0.060842
Main,3600,150,0.038265
Main,3600,160,0.043116
Main,3600,170,0.087171
Main,3600,180,0.044557
Main,3600,190,0.070583
Main,3600,200,0.068986
Main,3600,210,0.044475
Main,3600,220,0.075787
Main,3600,230,0.047123
Main,3600,240,0.074359
Main,3600,250,0.044542
Main,3600,260,0.067329
Main,3600,270,0.090639
Main,3600,280,0.054143
Main,3600,290,0.050697
Main,3600,300,0.049733
Main,3600,310,0.072321
Main,3600,320,0.049721
Main,3600,330,0.048062
Main,3600,340,0.043355
Main,3600,350,0.044265
Main,3600,360,0.064566
Main,3600,370,0.041067
Main,3600,380,0.070589
Main,3600,390,0.057917
Main,3600,400,0.047354
Main,3600,410,0.047651
Main,3600,420,0.078792
Main,3600,430,0.076928
Main,3600,440,0.047196
Main,3600,450,0.069682
Main,3600,460,0.045740
Main,3600,470,0.045751
Main,3600,480,0.079484
Main,3600,490,0.045062
Main,3600,500,0.089973
Main,3600,510,0.051019
Main,3600,520,0.038645
Main,3600,530,0.051109
Main,3600,540,0.048539
Main,3600,550,0.038969
Main,3600,560,0.056372
Main,3600,570,0.075559
Main,3600,580,0.068393
Main,3600,590,0.046075
Main,3600,600,0.045469
Main,3600,610,0.046965
Main,3600,620,0.045379
Main,3600,630,0.051325
Main,3600,640,0.063021
Main,3600,650,0.039970
Main,3600,660,0.043226
Main,3600,670,0.043960
Main,3600,680,0.062504
Main,3600,690,0.072731
Main,3600,700,0.039472
Main,3600,710,0.043769
Main,3600,720,0.072778
Main,3600,730,0.077840
Main,3600,740,0.072213
Main,3600,750,0.040390
Main,3600,760,0.044267
Main,3600,770,0.060282
Main,3600,780,0.076843
Main,3600,790,0.047200
Main,3600,800,0.046747
Main,3600,810,0.047264
Main,3600,820,0.044751
Main,3600,830,0.047328
Main,3600,840,0.053484
Main,3600,850,0.050022
Main,3600,860,0.061869
Main,3600,870,0.070046
Main,3600,880,0.055270
Main,3600,890,0.046583
Main,3600,900,0.046402
Main,3600,910,0.045572
Main,3600,920,0.070867
Main,3600,930,0.038833
Main,3600,940,0.069743
Main,3600,950,0.043002
Main,3600,960,0.064691
Main,3600,970,0.058436
Main,3600,980,0.058149
Main,3600,990,0.047002
EC2,3700,10,0.024882
EC2,3700,20,0.022776
EC2,3700,30,0.028072
EC2,3700,40,0.030026
EC2,3700,50,0.026447
EC2,3700,60,0.024369
EC2,3700,70,0.033624
EC2,3700,80,0.049676
EC2,3700,90,0.044216
EC2,3700,100,0.041723
EC2,3700,110,0.053314
EC2,3700,120,0.059288
EC2,3700,130,0.081769
EC2,3700,140,0.061108
EC2,3700,150,0.065344
EC2,3700,160,0.057319
EC2,3700,170,0.073738
EC2,3700,180,0.084287
EC2,3700,190,0.075988
EC2,3700,200,0.088518
EC2,3700,210,0.079942
EC2,3700,220,0.108965
EC2,3700,230,0.098375
EC2,3700,240,0.145674
EC2,3700,250,0.154295
EC2,3700,260,0.134955
EC2,3700,270,0.150238
EC2,3700,280,0.149305
EC2,3700,290,0.137102
EC2,3700,300,0.160163
EC2,3700,310,0.145683
EC2,3700,320,0.142638
EC2,3700,330,0.174894
EC2,3700,340,0.164001
EC2,3700,350,0.180127
EC2,3700,360,0.213080
EC2,3700,370,0.173767
EC2,3700,380,0.181888
EC2,3700,390,0.256735
EC2,3700,400,0.194829
EC2,3700,410,0.203044
EC2,3700,420,0.222755
EC2,3700,430,0.193753
EC2,3700,440,0.231526
EC2,3700,450,0.225209
EC2,3700,460,0.240831
EC2,3700,470,0.207182
EC2,3700,480,0.269749
EC2,3700,490,0.247302
EC2,3700,500,0.261318
EC2,3700,510,0.235124
EC2,3700,520,0.266247
EC2,3700,530,0.296001
EC2,3700,540,0.294591
EC2,3700,550,0.282312
EC2,3700,560,0.286890
EC2,3700,570,0.298059
EC2,3700,580,0.316082
EC2,3700,590,0.321232
EC2,3700,600,0.393989
EC2,3700,610,0.338363
EC2,3700,620,0.360815
EC2,3700,630,0.322914
EC2,3700,640,0.394633
EC2,3700,650,0.336167
EC2,3700,660,0.428367
EC2,3700,670,0.340669
EC2,3700,680,0.361005
EC2,3700,690,0.365051
EC2,3700,700,0.418687
EC2,3700,710,0.417989
EC2,3700,720,0.390470
EC2,3700,730,0.422036
EC2,3700,740,0.383694
EC2,3700,750,0.433977
EC2,3700,760,0.458951
EC2,3700,770,0.472562
EC2,3700,780,0.401827
EC2,3700,790,0.546679
EC2,3700,800,0.423281
EC2,3700,810,0.501665
EC2,3700,820,0.472601
EC2,3700,830,0.547777
EC2,3700,840,0.439662
EC2,3700,850,0.445210
EC2,3700,860,0.525789
EC2,3700,870,0.518895
EC2,3700,880,0.578329
EC2,3700,890,0.521921
EC2,3700,900,0.529219
EC2,3700,910,0.580759
EC2,3700,920,0.515335
EC2,3700,930,0.539126
EC2,3700,940,0.564336
EC2,3700,950,0.619940
EC2,3700,960,0.585894
EC2,3700,970,0.614166
EC2,3700,980,0.617975
EC2,3700,990,0.571328
Main,3700,10,0.074394
Main,3700,20,0.046508
Main,3700,30,0.052845
Main,3700,40,0.039629
Main,3700,50,0.041558
Main,3700,60,0.074435
Main,3700,70,0.077104
Main,3700,80,0.088931
Main,3700,90,0.050472
Main,3700,100,0.072888
Main,3700,110,0.085616
Main,3700,120,0.043675
Main,3700,130,0.057752
Main,3700,140,0.042761
Main,3700,150,0.071376
Main,3700,160,0.053799
Main,3700,170,0.051152
Main,3700,180,0.077602
Main,3700,190,0.096612
Main,3700,200,0.076752
Main,3700,210,0.093110
Main,3700,220,0.063199
Main,3700,230,0.043269
Main,3700,240,0.041489
Main,3700,250,0.052679
Main,3700,260,0.078849
Main,3700,270,0.056847
Main,3700,280,0.048497
Main,3700,290,0.042871
Main,3700,300,0.057950
Main,3700,310,0.042928
Main,3700,320,0.094174
Main,3700,330,0.060883
Main,3700,340,0.059109
Main,3700,350,0.060435
Main,3700,360,0.055336
Main,3700,370,0.082224
Main,3700,380,0.051401
Main,3700,390,0.040052
Main,3700,400,0.068481
Main,3700,410,0.046751
Main,3700,420,0.062928
Main,3700,430,0.086420
Main,3700,440,0.083379
Main,3700,450,0.079476
Main,3700,460,0.052367
Main,3700,470,0.063172
Main,3700,480,0.055838
Main,3700,490,0.048366
Main,3700,500,0.054377
Main,3700,510,0.055355
Main,3700,520,0.052665
Main,3700,530,0.049594
Main,3700,540,0.047929
Main,3700,550,0.047547
Main,3700,560,0.064577
Main,3700,570,0.049524
Main,3700,580,0.052742
Main,3700,590,0.042105
Main,3700,600,0.057111
Main,3700,610,0.057390
Main,3700,620,0.049174
Main,3700,630,0.042691
Main,3700,640,0.046591
Main,3700,650,0.046606
Main,3700,660,0.048767
Main,3700,670,0.070608
Main,3700,680,0.045802
Main,3700,690,0.043224
Main,3700,700,0.041645
Main,3700,710,0.044234
Main,3700,720,0.048218
Main,3700,730,0.047718
Main,3700,740,0.060960
Main,3700,750,0.045520
Main,3700,760,0.052898
Main,3700,770,0.046772
Main,3700,780,0.058120
Main,3700,790,0.045784
Main,3700,800,0.048115
Main,3700,810,0.054344
Main,3700,820,0.055163
Main,3700,830,0.054092
Main,3700,840,0.051171
Main,3700,850,0.048518
Main,3700,860,0.063252
Main,3700,870,0.058301
